feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Streptomyces	Timepoint	Pre	2.642940747287	1.14824823277109	139	59	0.0232849543471373	0.093139817388549
Micrococcus	Timepoint	Post	-3.42221578512129	1.50460616156965	139	70	0.0249113898449803	0.0958130378653089
Haemophilus	Timepoint	Pre	1.034192115079	0.482465108025386	139	20	0.0343855366091472	0.127353839293138
Finegoldia	Timepoint	OR	-1.73787245445009	0.857270708547339	139	39	0.0450452841697237	0.155328566102496
Pseudomonas	Timepoint	Post	2.11026941206109	1.03396036883318	139	68	0.0437090015589492	0.155328566102496
Streptococcus	Timepoint	CV1	2.59348567229293	1.34314748878392	139	78	0.0559822780396762	0.186607593465587
Micrococcus	Timepoint	OR	-2.86096763515808	1.50460616156965	139	70	0.0599039754953088	0.193238630630028
Actinomyces	Timepoint	Post	-1.25224953816251	0.672346352616066	139	18	0.0651392151465431	0.203560047332947
Brachybacterium	Timepoint	CV1	0.895488162396461	0.490201128390306	139	15	0.0703602801445435	0.210870620811845
Finegoldia	Timepoint	Pre	-1.57235010903514	0.864700327183856	139	39	0.0716960110760274	0.210870620811845
Kocuria	Timepoint	OR	-1.1505289042502	0.683778563979483	139	35	0.0953213452158646	0.272346700616756
Escherichia.Shigella	Timepoint	CV1	-1.90706246186125	1.19975962287409	139	103	0.114822265761591	0.318950738226643
Methylobacterium.Methylorubrum	Timepoint	OR	0.892564776078801	0.601224275019236	139	33	0.140609248890666	0.370024339185964
Paracoccus	Timepoint	Post	-1.33714103447254	0.899422029992292	139	26	0.140018290682833	0.370024339185964
Streptococcus	Timepoint	Pre	1.79914456273474	1.22406424256884	139	78	0.144463880286146	0.370420205861913
Cutibacterium	Timepoint	OR	-1.43640866309339	1.02510919037	139	97	0.163962795032424	0.399909256176643
Paracoccus	Timepoint	CV1	1.39871392617158	0.997328063997541	139	26	0.16354245960879	0.399909256176643
Micrococcus	Timepoint	Pre	-2.08534026936942	1.51756521256625	139	70	0.172223422711165	0.410055768359917
Cutibacterium	Timepoint	CV1	1.48787877919661	1.13826898589226	139	97	0.193810994333306	0.450723242635595
Veillonella	Timepoint	OR	-0.769403571512283	0.62841486898417	139	15	0.223545604718019	0.508058192540953
Methylobacterium.Methylorubrum	Timepoint	CV1	0.799970535079566	0.669494252155253	139	33	0.234715772880736	0.510251680175513
Streptomyces	Timepoint	CV1	1.51230797808982	1.25848999224715	139	59	0.232030530593612	0.510251680175513
Bacillus	Timepoint	CV1	0.972384104772318	0.822957158987754	139	82	0.239979885448042	0.510595500953281
Finegoldia	Timepoint	CV1	1.10143953815612	0.944984242173284	139	39	0.246184981820623	0.512885378792965
Actinomyces	Timepoint	OR	-0.750420791750244	0.672346352616066	139	18	0.266746733573524	0.533493467147048
Brachybacterium	Timepoint	Post	-0.493744804505818	0.442059933012144	139	15	0.266470253422236	0.533493467147048
Afipia	Timepoint	CV1	0.630497316647119	0.618536312786503	139	44	0.310333428811721	0.554166837163787
Anaerococcus	Timepoint	Pre	-0.998629073554009	0.95309974616731	139	51	0.297070336627347	0.554166837163787
Corynebacterium	Timepoint	CV1	-1.12113073433642	1.04069653466362	139	103	0.283700675616168	0.554166837163787
Dietzia	Timepoint	Post	-0.46095399517246	0.44612410355467	139	19	0.303820650646397	0.554166837163787
Escherichia.Shigella	Timepoint	Pre	1.11993150950853	1.09839877208075	139	103	0.310287528809205	0.554166837163787
Methylobacterium.Methylorubrum	Timepoint	Post	0.636089281113301	0.601224275019236	139	33	0.29245379916027	0.554166837163787
Haemophilus	Timepoint	Post	0.472169144651786	0.47843442297787	139	20	0.325987925708274	0.571908641593464
Brevundimonas	Timepoint	CV1	0.736874267335289	0.767552084086412	139	24	0.339113552089633	0.574768732355311
Haemophilus	Timepoint	OR	0.463531459091383	0.47843442297787	139	20	0.334875414689204	0.574768732355311
Lawsonella	Timepoint	CV1	-0.406749031044158	0.437780988753412	139	18	0.354744301594445	0.591240502657409
Brachybacterium	Timepoint	Pre	0.402716545746687	0.446254094013031	139	15	0.368791743056653	0.604576627961727
Paracoccus	Timepoint	OR	-0.778578114743109	0.899422029992292	139	26	0.388606257580362	0.616835329492639
Pseudomonas	Timepoint	CV1	1.01088039851996	1.15377375859426	139	68	0.382868562435122	0.616835329492639
Dietzia	Timepoint	CV1	0.412909907760203	0.493789537424471	139	19	0.404820752228018	0.632532425356278
Brevundimonas	Timepoint	Post	0.567730402046196	0.691958427628122	139	24	0.413763139919665	0.636558676799485
Peptoniphilus	Timepoint	OR	-0.668021763576734	0.834295845778824	139	24	0.425017224098992	0.64396549105908
Paracoccus	Timepoint	Pre	-0.667472109424171	0.907958232617651	139	26	0.463842613439155	0.692302408118142
Acinetobacter	Timepoint	CV1	0.602564659051273	0.860267219328711	139	132	0.485075640782241	0.706539376110856
uncultured	Timepoint	Post	0.555016529782743	0.796621263767902	139	30	0.487512169516491	0.706539376110856
Lawsonella	Timepoint	Pre	0.271969357457461	0.398885803547561	139	18	0.496736724624949	0.709623892321356
Actinomyces	Timepoint	CV1	0.454534991704828	0.742713800887019	139	18	0.541734028457623	0.742101408846059
Kocuria	Timepoint	CV1	0.475772022720588	0.759063844381826	139	35	0.532068993522833	0.742101408846059
Streptococcus	Timepoint	Post	0.744758361643751	1.21287668958583	139	78	0.540460804038214	0.742101408846059
Brevundimonas	Timepoint	OR	0.378638052906094	0.691958427628122	139	24	0.585376305200018	0.772258829361336
Micrococcus	Timepoint	CV1	0.940662272827735	1.65939654905835	139	70	0.571921029003277	0.772258829361336
Peptoniphilus	Timepoint	Pre	0.458981400992293	0.84233376740422	139	24	0.586916710314615	0.772258829361336
Actinomyces	Timepoint	Pre	0.343001535537997	0.678358293600278	139	18	0.614096907021638	0.773718147429158
Brevundimonas	Timepoint	Pre	0.343102115272538	0.698562527488168	139	24	0.624312094022304	0.773718147429158
Kocuria	Timepoint	Pre	-0.366748325024782	0.690383634997982	139	35	0.596341606522967	0.773718147429158
Lawsonella	Timepoint	Post	-0.191424573886282	0.395196497846983	139	18	0.629052980206349	0.773718147429158
Peptoniphilus	Timepoint	CV1	-0.441475719906243	0.926007646959002	139	24	0.63444888089191	0.773718147429158
Veillonella	Timepoint	CV1	-0.347016667426998	0.693931949501724	139	15	0.618012216061373	0.773718147429158
Anaerococcus	Timepoint	CV1	-0.468933129211046	1.04945242526382	139	51	0.655861590323423	0.784934267103505
Cutibacterium	Timepoint	Post	-0.421748585059881	1.02510919037	139	97	0.681566672940632	0.784934267103505
Dietzia	Timepoint	OR	0.176485103237795	0.44612410355467	139	19	0.693190449985805	0.784934267103505
Haemophilus	Timepoint	CV1	0.230046915222997	0.526647511403886	139	20	0.663096348186414	0.784934267103505
Lawsonella	Timepoint	OR	-0.157346743633415	0.395196497846983	139	18	0.691270620944742	0.784934267103505
Peptoniphilus	Timepoint	Post	-0.323897371803775	0.834295845778824	139	24	0.69859149772212	0.784934267103505
uncultured	Timepoint	CV1	0.348572442267023	0.88745891270106	139	30	0.695256104939823	0.784934267103505
Kocuria	Timepoint	Post	-0.200953898908791	0.683778563979483	139	35	0.769404233371853	0.846288315708662
Streptococcus	Timepoint	OR	0.355300328093162	1.21287668958583	139	78	0.770122367294883	0.846288315708662
Veillonella	Timepoint	Post	-0.16600676525708	0.62841486898417	139	15	0.792166352247689	0.861050382877922
Brachybacterium	Timepoint	OR	-0.0916545947631938	0.442059933012144	139	15	0.83613255926909	0.889502722626691
uncultured	Timepoint	OR	-0.17424470989649	0.796621263767902	139	30	0.827282535566282	0.889502722626691
Cutibacterium	Timepoint	Pre	-0.187530313151739	1.0350375333312	139	97	0.856556596996727	0.90163852315445
Methylobacterium.Methylorubrum	Timepoint	Pre	0.063210386571618	0.607302446058085	139	33	0.917297679043149	0.945667710353761
Veillonella	Timepoint	Pre	-0.0671281393861904	0.634009379682982	139	15	0.915878173963002	0.945667710353761
uncultured	Timepoint	Pre	-0.0649127598484139	0.804738999584631	139	30	0.935861770441207	0.95496099024613
Staphylococcus	Timepoint	CV1	-0.0427987730943733	0.870531837079913	139	101	0.960874884229124	0.970580691140529
Dietzia	Timepoint	Pre	0.0103027498647476	0.450238817212787	139	19	0.981786057199231	0.981786057199231
