feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Paracoccus	Timepoint	Pre	3.11560653532378	0.837111134545153	91	51	0.000403359821226509	0.0274284678434026
Paracoccus	Timepoint	OR	2.71616925453863	0.823395965988033	91	51	0.00154961533588865	0.0526869214202142
Anaerococcus	Timepoint	Pre	2.76045720701203	0.88495692968591	91	72	0.00265998825572199	0.0548059746030573
Brachybacterium	Timepoint	Pre	2.04244759626899	0.669079171800372	91	29	0.00322388085900337	0.0548059746030573
Brachybacterium	Timepoint	OR	1.85597555062827	0.658146974878808	91	29	0.00627399663519906	0.0711052951989226
Paracoccus	Timepoint	Post	2.32377144171202	0.823395965988032	91	51	0.00625358765815512	0.0711052951989226
Acinetobacter	Timepoint	OR	1.90716774465055	0.747910913653935	91	83	0.0130387585607617	0.0856246647788576
Anaerococcus	Timepoint	Post	2.19796961978244	0.870392288050269	91	72	0.013907371505888	0.0856246647788576
Bacillus	Timepoint	OR	1.78143829902027	0.698838355659419	91	46	0.0130634425766172	0.0856246647788576
Kocuria	Timepoint	Pre	2.24702309332054	0.901455159770151	91	42	0.0151102349609749	0.0856246647788576
Micrococcus	Timepoint	Pre	2.95209044248383	1.13121937257212	91	75	0.0111441994270517	0.0856246647788576
Micrococcus	Timepoint	OR	2.95603462230817	1.11340477856551	91	75	0.00988725161225999	0.0856246647788576
Dietzia	Timepoint	OR	1.96553850767863	0.824062001518479	91	38	0.0198550050284262	0.10385694937946
Acinetobacter	Timepoint	Post	1.71328420754625	0.747910913653935	91	83	0.0250936917954136	0.113758069472542
Kocuria	Timepoint	Post	2.04273319768458	0.887763536964426	91	42	0.0244732760287472	0.113758069472542
Micrococcus	Timepoint	Post	2.51459956222267	1.1134047785655	91	75	0.0271549014651529	0.1154083312269
Streptococcus	Timepoint	Pre	2.64845429421035	1.18810312257791	91	57	0.0290899574564556	0.116359829825822
Bacillus	Timepoint	Pre	1.37030212531383	0.710788523335497	91	46	0.0580513879245613	0.219305243270565
Bacillus	Timepoint	Post	1.30223869718349	0.698838355659419	91	46	0.0667266418592242	0.237598148182854
Cutibacterium	Timepoint	Post	1.23350872828497	0.679673363007638	91	86	0.0739483255608435	0.237598148182854
Dietzia	Timepoint	Pre	1.50379423849249	0.837210610391738	91	38	0.0768699891179823	0.237598148182854
Methylobacterium.Methylorubrum	Timepoint	OR	1.36587790879548	0.759868310882204	91	21	0.0766758754763982	0.237598148182854
