feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Anaerococcus	Timepoint	Post	0.824451350695434	0.803372004030951	134	104	0.307217317045484	0.546164119191972
Brachybacterium	Timepoint	Post	0.551445503518737	0.576076199224761	134	57	0.340698457361809	0.592519056281408
Raoultella	Timepoint	CV1	-0.557041194720273	0.625911939150802	134	55	0.375545419443114	0.63922624586062
Corynebacterium	Timepoint	OR	0.534823059532627	0.640517335884877	134	126	0.405677394473606	0.676128990789343
Afipia	Timepoint	OR	0.268710033841067	0.351283135007719	134	43	0.446074446015946	0.693643524270462
Afipia	Timepoint	Post	0.276084851546104	0.351283135007719	134	43	0.43372911622591	0.693643524270462
Escherichia.Shigella	Timepoint	Pre	-0.815491876448744	1.07737520589354	134	65	0.4508682907758	0.693643524270462
Peptoniphilus	Timepoint	Post	-0.593062950373738	0.780871755693563	134	66	0.449305141776956	0.693643524270462
Cutibacterium	Timepoint	OR	0.394659896184888	0.533104444641138	134	128	0.460817305956121	0.69557329200924
Corynebacterium	Timepoint	CV1	0.481281514319073	0.716040371549742	134	126	0.502967884954929	0.737259517068621
Pseudomonas	Timepoint	CV1	-0.523268723084378	0.785635840385349	134	71	0.506865917984677	0.737259517068621
Cutibacterium	Timepoint	Pre	0.343376260188373	0.538901737403889	134	128	0.525433153619708	0.750618790885297
Streptococcus	Timepoint	OR	0.557986737841886	0.897662613718686	134	98	0.53558667410836	0.751700595239803
Acinetobacter	Timepoint	CV1	0.385205904760438	0.641350691868338	134	125	0.54941811445703	0.757818088906249
Pseudomonas	Timepoint	Pre	0.410092722422956	0.707049253185593	134	71	0.563185085181498	0.763640793466438
Streptococcus	Timepoint	Post	-0.477288093071877	0.897662613718687	134	98	0.596084783232127	0.794779710976169
Brachybacterium	Timepoint	CV1	0.332379640050354	0.64770233248661	134	57	0.608929025545141	0.79859544333789
Kocuria	Timepoint	OR	-0.373799596541548	0.757920645570235	134	74	0.622941156188252	0.803795040242906
Anaerococcus	Timepoint	OR	0.352893629357528	0.803372004030951	134	104	0.661402386567473	0.826752983209341
uncultured	Timepoint	Pre	-0.324225316712131	0.731221772613137	134	56	0.658412100612741	0.826752983209341
Pseudomonas	Timepoint	OR	0.277993269078183	0.699188428183591	134	71	0.691758984436988	0.851395673153216
Corynebacterium	Timepoint	Pre	-0.217348391599704	0.647159482279318	134	126	0.737670764033015	0.8835843899188
Paracoccus	Timepoint	CV1	-0.270494027411327	0.812909562714691	134	79	0.740001926556995	0.8835843899188
Escherichia.Shigella	Timepoint	OR	-0.240217414538821	1.06759861844892	134	65	0.822434890787162	0.950332420916976
Finegoldia	Timepoint	Pre	0.176161682203466	0.78259267414065	134	81	0.822345737194214	0.950332420916976
Streptococcus	Timepoint	CV1	-0.21396789145881	1.00335088127501	134	98	0.831540868302354	0.950332420916976
Afipia	Timepoint	Pre	-0.0604995896402108	0.35538250428127	134	43	0.865160023922011	0.974828195968463
Finegoldia	Timepoint	Post	0.107745178326304	0.774421161618528	134	81	0.889619248337216	0.978673271630663
Pseudomonas	Timepoint	Post	-0.0942469721158585	0.699188428183591	134	71	0.89303936036298	0.978673271630663
Escherichia.Shigella	Timepoint	Post	-0.122261835772014	1.06759861844892	134	65	0.909055934195767	0.982763172103531
Micrococcus	Timepoint	CV1	0.0842315960443719	0.950794289445726	134	117	0.92957855607677	0.991550459815221
Finegoldia	Timepoint	CV1	0.0610756699953951	0.8666648456405	134	81	0.943951211060041	0.993632853747412
Corynebacterium	Timepoint	Post	0.00450446697282236	0.640517335884877	134	126	0.994402625855576	0.999560060504981
Peptoniphilus	Timepoint	CV1	-0.0151041042980722	0.870471818260934	134	66	0.986188589506182	0.999560060504981
uncultured	Timepoint	Post	0.0083422661619535	0.723385057002456	134	56	0.990821351416138	0.999560060504981
uncultured	Timepoint	CV1	0.000448205093126291	0.810923054752938	134	56	0.999560060504981	0.999560060504981
