feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Gordonia	Timepoint	OR	0.688859226738483	0.638634897591357	43	17	0.289317049714854	0.617487150190134
Micrococcus	Timepoint	OR	-0.592999728493936	0.559342003449361	43	42	0.297478194896101	0.624216540109851
Brevibacterium	Timepoint	Post	-1.21097221669987	1.2591565715853	43	28	0.34372336910026	0.659562338714082
Brevibacterium	Timepoint	CV1	-1.33557437217284	1.3489591372656	43	28	0.329591076998155	0.659562338714082
Cutibacterium	Timepoint	OR	-0.712020478303046	0.731466219056001	43	42	0.338244490528091	0.659562338714082
Escherichia.Shigella	Timepoint	Pre	-1.43661323905665	1.50312673028429	43	21	0.345239661670652	0.659562338714082
Gordonia	Timepoint	CV1	0.679283247162751	0.692204728215978	43	17	0.334204722711592	0.659562338714082
Neisseria	Timepoint	Post	-1.09493958302602	1.13082339035838	43	16	0.340630776817448	0.659562338714082
Afipia	Timepoint	Pre	0.580115946584186	0.617065378134301	43	13	0.354690678177913	0.667564247395266
Anaerococcus	Timepoint	CV1	1.15002105597794	1.23754353248593	43	32	0.359858852111511	0.667564247395266
Bacillus	Timepoint	OR	0.689992291541055	0.765381494934401	43	29	0.374517215617571	0.675866016518133
Kocuria	Timepoint	Pre	0.851592976033937	0.945342302744828	43	32	0.374894431037402	0.675866016518133
Kytococcus	Timepoint	Pre	-0.103552699950468	0.117256942421107	43	10	0.384184923253172	0.68299541911675
Haemophilus	Timepoint	Post	0.928418159557204	1.09419357716709	43	20	0.4028810712741	0.70642160442582
Acinetobacter	Timepoint	Pre	0.509615379179752	0.617858087352083	43	42	0.41598976882443	0.719549870399014
Corynebacterium	Timepoint	CV1	0.835115560766595	1.02781579750082	43	41	0.422829441410334	0.721628913340303
Actinomyces	Timepoint	Pre	0.795143810288986	0.99398072380856	43	14	0.430039497506788	0.724277048432485
Rothia	Timepoint	CV1	-1.09339508423401	1.41956873709968	43	25	0.446993134946909	0.733527195810312
Streptococcus	Timepoint	Pre	-0.733215407491712	0.945435317561476	43	41	0.444107566624857	0.733527195810312
Prevotella	Timepoint	Post	0.711970635279709	0.940895896293934	43	17	0.455133602311835	0.737431659441961
Afipia	Timepoint	CV1	-0.491375541789118	0.668866065771201	43	13	0.468248151128263	0.749197041805221
Prevotella	Timepoint	OR	0.676733323330822	0.940895896293934	43	17	0.477555358418695	0.754655381204852
Streptococcus	Timepoint	Post	-0.634262975394302	0.945435317561476	43	41	0.507446413184891	0.782567962502001
uncultured	Timepoint	OR	-0.711230629714934	1.05201019704102	43	23	0.504250458686613	0.782567962502001
Corynebacterium	Timepoint	Pre	-0.593349096265932	0.952214020055492	43	41	0.537966765996021	0.797497754862865
Dietzia	Timepoint	Post	0.434635144535051	0.696873331142348	43	28	0.537541926592378	0.797497754862865
Finegoldia	Timepoint	Pre	-0.814868679363329	1.32088096383858	43	29	0.542049255258354	0.797497754862865
Lawsonella	Timepoint	Pre	-0.704105255940897	1.10233650507288	43	22	0.527986809107655	0.797497754862865
Cutibacterium	Timepoint	Post	-0.425155178935028	0.731466219056001	43	42	0.565486155421982	0.822525316977429
Anaerococcus	Timepoint	Pre	-0.649219052320906	1.15181933259127	43	32	0.577155041765036	0.830065678044097
Escherichia.Shigella	Timepoint	Post	-0.823466794510714	1.50312673028429	43	21	0.587008422004183	0.834856422405949
Brachybacterium	Timepoint	Post	-0.438096247872661	0.842109522812222	43	28	0.606715728690827	0.84274516740708
Corynebacterium	Timepoint	OR	0.505021446715175	0.952214020055492	43	41	0.599809288499748	0.84274516740708
Streptomyces	Timepoint	CV1	0.579963493874881	1.13280439992665	43	22	0.612307035694207	0.84274516740708
Cutibacterium	Timepoint	CV1	-0.365366645162096	0.790916138287137	43	42	0.647442114609764	0.859010061603418
Escherichia.Shigella	Timepoint	OR	-0.685461311776324	1.50312673028429	43	21	0.65096856230884	0.859010061603418
Kocuria	Timepoint	Post	-0.433982513589239	0.945342302744828	43	32	0.649508564237834	0.859010061603418
Luteimonas	Timepoint	CV1	0.548098261944204	1.14318546424095	43	20	0.635050805320453	0.859010061603418
Actinomyces	Timepoint	CV1	-0.439090146083121	1.07427580815137	43	14	0.685597886520409	0.870970901446858
Brachybacterium	Timepoint	OR	-0.353364035618345	0.842109522812222	43	28	0.67775371457855	0.870970901446858
Dietzia	Timepoint	OR	0.296147800196202	0.696873331142348	43	28	0.673893181319125	0.870970901446858
Pseudomonas	Timepoint	CV1	0.477627246224554	1.17754013345057	43	31	0.687855734742437	0.870970901446858
Raoultella	Timepoint	CV1	-0.400028705662697	1.00719449924793	43	19	0.694054937090465	0.870970901446858
Corynebacterium	Timepoint	Post	-0.32246130061137	0.952214020055492	43	41	0.737265105656532	0.89028239173619
Kocuria	Timepoint	CV1	0.355522951290161	1.0221765264628	43	32	0.730387830540741	0.89028239173619
Lawsonella	Timepoint	CV1	0.402264213027125	1.18561272182655	43	22	0.736735864787196	0.89028239173619
uncultured	Timepoint	CV1	-0.412138762712331	1.13550259010039	43	23	0.719159994916671	0.89028239173619
Haemophilus	Timepoint	OR	-0.321139139253548	1.09419357716709	43	20	0.7711652643021	0.897355943915171
Haemophilus	Timepoint	CV1	-0.376923416772658	1.18458291097568	43	20	0.752520998537057	0.897355943915171
Streptococcus	Timepoint	CV1	0.29997663964402	1.02061181793255	43	41	0.770805611951078	0.897355943915171
uncultured	Timepoint	Pre	-0.311660602078389	1.05201019704102	43	23	0.769107760447082	0.897355943915171
Brevibacterium	Timepoint	Pre	-0.352173451837402	1.2591565715853	43	28	0.781597542104932	0.901301670175057
Acinetobacter	Timepoint	CV1	-0.138154002191694	0.668812969609598	43	42	0.837728864904589	0.924739453336219
Brachybacterium	Timepoint	Pre	-0.161141706401139	0.842109522812222	43	28	0.849536455938078	0.924739453336219
Dietzia	Timepoint	CV1	0.127747013051863	0.755989687892241	43	28	0.866943237502706	0.924739453336219
Lawsonella	Timepoint	Post	-0.256654767591897	1.10233650507288	43	22	0.817524308669348	0.924739453336219
Neisseria	Timepoint	OR	-0.241440187222237	1.13082339035838	43	16	0.832370822443628	0.924739453336219
Prevotella	Timepoint	CV1	-0.171726281478829	1.0152750327923	43	17	0.866794239978411	0.924739453336219
Pseudomonas	Timepoint	Post	0.193964722582918	1.08835325310158	43	31	0.859744257421208	0.924739453336219
Raoultella	Timepoint	Pre	-0.221839998018512	0.931851996183289	43	19	0.813480738660035	0.924739453336219
uncultured	Timepoint	Post	-0.181401730278289	1.05201019704102	43	23	0.864271429618428	0.924739453336219
Dietzia	Timepoint	Pre	-0.0641685214111374	0.696873331142348	43	28	0.927246013399579	0.972848276353657
Staphylococcus	Timepoint	CV1	0.0455634222507674	0.490434359364476	43	42	0.926590614373817	0.972848276353657
Actinomyces	Timepoint	Post	-0.0449866261593221	0.99398072380856	43	14	0.964201503626547	0.981588376295633
Bacillus	Timepoint	Pre	0.0252323222321085	0.765381494934401	43	29	0.973919717105823	0.981588376295633
Bacillus	Timepoint	CV1	0.02944184387842	0.830019494241126	43	29	0.971938399370891	0.981588376295633
Finegoldia	Timepoint	CV1	-0.0623985527827151	1.42099753300385	43	29	0.965261813711029	0.981588376295633
Veillonella	Timepoint	OR	-0.0606917280745174	1.26096578081366	43	27	0.961929026593543	0.981588376295633
Brachybacterium	Timepoint	CV1	-0.0077603415979044	0.912259708536046	43	28	0.993268534150691	0.993268534150691
