feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Finegoldia	Timepoint	CV1	0.434381910651739	1.17637853675007	96	28	0.712925042228255	0.814771476832292
Cutibacterium	Timepoint	Post	0.38556012750977	1.18501802645865	96	67	0.745811142725895	0.84309085699449
Paracoccus	Timepoint	Pre	-0.277025063204236	0.988139853188509	96	16	0.779997086624607	0.872254806547947
Pseudomonas	Timepoint	CV1	0.362058892099466	1.45253167144647	96	42	0.803838067832263	0.889352755899525
Brevundimonas	Timepoint	CV1	-0.159875833975022	0.802719270217074	96	13	0.84266584791338	0.903476785391665
Lawsonella	Timepoint	Pre	0.109503216667779	0.544404960387333	96	16	0.841112199819763	0.903476785391665
Veillonella	Timepoint	OR	-0.163719455728499	0.762174333094778	96	12	0.830536446684147	0.903476785391665
Actinomyces	Timepoint	Pre	-0.141423182837797	0.862997616876898	96	13	0.870255824873339	0.914208139260882
Peptoniphilus	Timepoint	CV1	-0.222826767667157	1.30493121341414	96	21	0.864855385188428	0.914208139260882
Actinomyces	Timepoint	CV1	0.111795051742252	0.954841945969355	96	13	0.907088083844857	0.939291661870567
Kocuria	Timepoint	Pre	0.087733855568818	0.792923745866782	96	25	0.912196710085839	0.939291661870567
Staphylococcus	Timepoint	CV1	0.0671098742033232	1.06533825263895	96	77	0.949929567470785	0.968555637421193
Kocuria	Timepoint	Post	0.0332115078012556	0.781908745442879	96	25	0.966235459678179	0.971958497434581
Rothia	Timepoint	Pre	-0.0227530588999331	0.645101364462397	96	10	0.971958497434581	0.971958497434581
